,file_path,label,length
3740,train/tr_913_tr10014.npy,0_484_9_221_3027_173_12_297_360_3027_21_968_24_585_24_585_38_1,717
3741,train/tr_4877_tr49078.npy,0_236_3422_25_545_72_537_2254_72_17_61_3_650_4_64_6_90_43_15_1,717
3742,train/tr_5029_tr51030.npy,0_22_325_1727_246_903_4_681_11_1841_4_6_382_33_46_1046_4_85_913_4_1850_3343_7_3471_1,717
3743,train/tr_2998_tr30099.npy,0_529_37_13_905_5_659_572_3_4094_80_7_3_957_4_39_426_4_251_576_62_1496_1,717
3744,train/tr_6261_tr63062.npy,0_3_1124_135_3_1115_7_30_944_1005_511_72_6_67_1352_371_9_10_1005_511_72_239_447_2657_354_80_1007_4_2250_499_1,717
3745,train/tr_1216_tr13017.npy,0_5_458_9_297_10_492_135_1787_1261_22_784_31_150_160_52_977_1694_3457_299_1,717
3746,train/tr_5310_tr54011.npy,0_950_3_1472_11_142_46_83_2389_25_2584_14_2655_4_2821_62_21_3149_8_599_4835_25_918_483_2221_16_1694_3_1220_161_7_2734_3889_50_3_2688_9_1946_4_3707_1530_1,717
3747,train/tr_5987_tr60088.npy,0_3_118_16_258_385_14_194_16_268_7_368_762_59_13_2945_5_1145_9_49_214_1270_622_301_774_899_5_4_810_124_36_276_1628_3596_217_103_4944_1,717
3748,train/tr_9008_tr89049.npy,0_209_35_10_625_4_3_3333_3338_9_250_345_212_774_1737_6_116_48_106_17_213_4_388_740_1,717
3749,train/tr_9090_tr90011.npy,0_178_1685_551_398_13_1768_141_15_2021_7_6_39_426_376_6_2093_16_17_33_512_1,717
3750,train/tr_3799_tr38100.npy,0_538_16_314_50_586_94_3_452_9_3_3825_2329_93_681_11_314_50_586_94_1627_60_89_323_174_1627_19_4_323_10_1,717
3751,train/tr_6289_tr63090.npy,0_5_3816_148_3_263_367_460_11_8_986_16_318_32_36_18_22_878_527_152_29_1265_3723_21_546_76_1,717
3752,train/tr_10037_tr097119.npy,0_40_10_34_607_1605_4_17_84_521_68_10_87_171_166_193_3_12_1221_1,717
3753,train/tr_1407_tr15008.npy,0_17_18_1132_197_700_32_8_3_2760_244_93_637_4_477_11_115_10_17_1705_7_236_445_105_203_26_531_1,717
3754,train/tr_976_tr10077.npy,0_5_654_44_2119_35_8_13_14_4_622_266_832_956_4331_841_710_51_38_47_44_21_3029_356_139_1,717
3755,train/tr_7396_tr74097.npy,0_147_7_2170_34_6_39_19_2209_4301_6_5_497_4_435_69_20_8_5_617_3109_33_24_30_3885_28_362_3_940_1061_24_94_156_1678_38_1,717
3756,train/tr_7154_tr72055.npy,0_5_443_10_1054_121_829_52_221_153_59_95_8_283_2957_360_415_20_1324_63_793_3_4093_80_38_1,717
3757,train/tr_3181_tr32082.npy,0_5_795_10_654_44_3_190_126_8_136_11_523_920_54_187_82_108_63_48_13_2887_5_4_2592_654_20_15_1,717
3758,train/tr_8423_tr84064.npy,0_17_257_3_4207_3580_72_446_3_4295_73_64_6_614_16_1413_20_344_1,717
3759,train/tr_8587_tr85108.npy,0_601_19_3059_13_1400_269_115_10_53_5_13_1400_1104_353_2844_33_82_520_1,717
3760,train/tr_7250_tr73051.npy,0_3252_348_10_3019_28_8_4008_188_25_24_997_6_23_3556_26_308_153_2395_43_83_747_8_402_2207_111_243_7_15_1,717
3761,train/tr_8291_tr83052.npy,0_268_404_13_327_6_1209_3_4091_4498_165_1734_11_6_765_180_5_13_327_164_33_2800_14_91_80_1,717
3762,train/tr_6487_tr65088.npy,0_2125_211_4_1755_191_7_5_1129_16_268_7_17_3225_3107_5_342_3_1809_2775_242_769_1051_16_268_7_637_4_117_618_2321_4583_1262_1,717
3763,train/tr_134_tr02034.npy,0_1358_20_358_1930_7_6_12_225_1007_4_2214_4_1770_703_1656_771_543_6_5_24_111_69_3354_386_12_1455_1,717
3764,train/tr_10580_tr30141.npy,0_27_13_935_773_232_6_343_560_1260_137_174_3_193_6_903_4_540_20_112_636_45_103_10_91_931_1,717
3765,train/tr_2470_tr25071.npy,0_3_4360_847_16_12_18_3_2745_148_233_7_3_27_711_519_68_5_657_593_3031_5_4_1,717
3766,train/tr_1164_tr12065.npy,0_101_32_30_218_2017_5_4_101_32_19_1900_398_1683_7_525_5_4_8_1756_13_1066_5_4_270_4_15_1,717
3767,train/tr_2201_tr23002.npy,0_673_9_435_20_5_764_4_73_145_3761_11_6_788_1780_446_39_4631_191_11_6_3_1558_37_19_1508_91_25_1,717
3768,train/tr_1999_tr20100.npy,0_476_35_537_283_933_137_589_8_4183_254_16_21_2620_25_76_1,717
3769,train/tr_7634_tr77035.npy,0_3_842_349_3_268_7_238_463_70_22_2242_5_13_327_408_33_402_1574_3527_378_59_2301_53_4392_45_1,717
3770,train/tr_10705_tr03122.npy,0_3_1087_2158_1405_817_4_17_84_3_150_1475_52_3_36_342_2392_43_332_1258_1338_1,717
3771,train/tr_9173_tr90094.npy,0_4398_13_1156_3_662_164_33_3513_13_4992_356_99_58_5_71_1079_125_6_59_231_2818_1,717
3772,train/tr_515_tr06015.npy,0_332_166_103_8_2552_166_103_17_1942_195_477_11_8_17_460_11_412_4_382_33_3_474_1748_11_38_1,717
3773,train/tr_2999_tr30100.npy,0_24_50_135_583_72_9_7_23_1213_9_2149_2379_39_5_3291_3201_291_4_12_96_1141_451_1,717
3774,train/tr_9753_tr095075.npy,0_10_212_696_742_51_42_3582_4_5_650_4_75_32_3_584_363_557_21_1348_3_3543_3_584_1142_20_435_173_4_411_980_1096_1,717
3775,train/tr_5363_tr54064.npy,0_298_43_219_34_115_10_10_87_1911_10_6_5_4_611_4_611_4_120_12_328_12_1190_57_408_33_21_2011_331_698_694_2038_120_12_5_536_57_222_32_49_22_1644_2043_1,717
3776,train/tr_8234_tr82115.npy,0_358_11_112_887_3_30_242_4_549_2839_1289_6_5_456_3_218_1205_27_74_2156_2270_16_765_31_428_9_221_3622_1,717
3777,train/tr_3498_tr35099.npy,0_5_276_121_201_197_18_491_6_5_19_1052_184_72_54_90_191_11_49_2982_1,717
3778,train/tr_8059_tr81060.npy,0_3_263_90_43_219_34_18_12_1161_349_3_949_340_1408_11_617_2585_16_1907_943_573_126_6_12_1360_31_15_459_1,717
3779,train/tr_8741_tr87022.npy,0_3_921_20_3211_11_64_6_513_581_11_3_1983_271_758_19_498_33_7_280_1,717
3780,train/tr_10293_tr100015.npy,0_5_59_3139_10_18_3_2461_449_7_3_163_488_68_123_4_3016_969_16_1821_31_2233_132_48_832_985_459_1,717
3781,train/tr_4174_tr42075.npy,0_17_819_16_173_1481_1777_501_8_291_4_13_2205_261_1320_4_70_24_507_87_284_216_10_1,717
3782,train/tr_8232_tr82113.npy,0_179_4_56_4_3_554_25_860_45_1335_6_3_2314_11_25_17_66_3_2848_254_1039_181_161_7_3_899_6_277_30_767_45_1,717
3783,train/tr_3412_tr35013.npy,0_473_9_573_100_1758_51_36_342_10_87_379_10_6_3_1947_9_6_475_29_40_28_15_1,717
3784,train/tr_5900_tr60001.npy,0_5_225_10_235_26_6_3_2052_3_6_312_27_14_3367_1558_897_2988_11_1647_4_42_832_80_13_2974_161_7_567_122_1,717
3785,train/tr_808_tr09008.npy,0_4911_7_74_619_1920_221_11_9_10_3_916_77_6_119_920_2589_6_6_2034_1,717
3786,train/tr_7194_tr72095.npy,0_5_64_6_1272_3022_148_6_947_248_326_17_963_71_1691_3176_9_29_770_2517_26_10_673_9_15_1,717
3787,train/tr_9679_tr095001.npy,0_2033_9_1639_16_776_166_277_1434_336_16_5_19_9_3617_726_1085_31_279_501_972_19_9_3617_726_6_1867_1,717
3788,train/tr_1456_tr15057.npy,0_61_319_30_57_7_17_18_3_59_1515_519_4_22_2141_533_536_57_6_118_16_988_10_374_55_45_1,717
3789,train/tr_5964_tr60065.npy,0_179_4_56_4_3_554_860_45_1335_6_3_2314_11_25_17_66_3_2848_254_1039_181_161_7_3_899_6_277_30_767_45_1,717
3790,train/tr_3625_tr37026.npy,0_5_147_57_764_4_1107_11_8_347_134_5_13_327_551_29_2787_8_13_327_6_29_30_3174_34_881_2523_1,717
3791,train/tr_3437_tr35038.npy,0_24_391_36_1810_90_43_129_241_761_2723_3813_13_14_16_586_246_876_1,717
3792,train/tr_9156_tr90077.npy,0_209_35_10_107_4_5_418_541_14_202_25_1444_4_8_321_128_1739_9_22_4265_38_1,717
3793,train/tr_8193_tr82074.npy,0_64_6_738_469_302_11_1121_423_50_999_5_14_16_3941_14_8_40_4774_1340_15_3540_6_147_7_10_74_1668_129_3283_1,717
3794,train/tr_1579_tr16080.npy,0_3_18_1095_7_631_234_226_872_121_378_12_400_35_432_14_3118_307_6_19_287_157_2836_11_47_44_3063_1437_7_3707_547_671_1,717
3795,train/tr_1567_tr16068.npy,0_325_1059_17_67_14_177_4_5_341_674_35_19_1557_189_6_30_880_6_294_4_24_282_25_3_2026_253_5_4_504_7_46_5_60_2333_606_58_816_2185_1,717
3796,train/tr_8655_tr86056.npy,0_199_35_302_11_17_453_3_220_1173_11_46_1320_203_26_172_1,717
3797,train/tr_8487_tr85008.npy,0_3_769_704_16_10_162_4_3_564_4_2825_7_29_81_1075_181_1045_1,717
3798,train/tr_142_tr02042.npy,0_3_18_1415_233_7_3_162_3658_41_2627_9_6_580_469_13_1632_1082_4_118_16_258_2375_1,717
3799,train/tr_4454_tr45055.npy,0_484_9_61_1276_818_5_3700_148_2122_271_373_72_227_8_17_1196_10_373_4_3016_62_21_2678_2053_1,717
3800,train/tr_6710_tr68011.npy,0_17_1386_11_222_5_342_664_217_396_222_9_220_49_29_81_158_4_1199_10_5_291_4_627_11_576_62_740_1,717
3801,train/tr_2221_tr23022.npy,0_151_7_3_1220_64_6_302_11_6_36_367_3_2505_543_432_14_2499_1,717
3802,train/tr_9570_tr094012.npy,0_10_212_696_24_636_17_2515_5_2488_249_4_586_46_5_381_9_1739_9_46_13_2974_48_405_1590_21_441_1,717
3803,train/tr_1562_tr16063.npy,0_3_18_237_1843_201_50_631_234_518_14_2749_786_1697_53_2895_66_145_403_109_144_403_39_403_109_1011_4_697_898_379_1,717
3804,train/tr_5064_tr51065.npy,0_179_4_56_4_3_554_860_45_1335_6_3_2314_11_25_17_66_3_2848_254_1039_181_161_7_3_899_6_277_30_767_45_1,717
3805,train/tr_3236_tr33037.npy,0_981_24_88_17_84_923_72_1058_431_11_214_1441_4_42_5_3_6_80_172_1,717
3806,train/tr_993_tr10094.npy,0_12_18_8_12_64_6_2093_1060_78_259_423_31_297_141_1135_23_45_758_147_7_10_91_575_1,717
3807,train/tr_819_tr09019.npy,0_159_259_2677_9_10_276_406_33_115_22_2769_11_2585_260_41_102_1260_9_270_4_8_654_20_155_1130_106_92_15_1,717
3808,train/tr_789_tr08089.npy,0_510_7_18_36_66_144_145_23_568_3_245_302_11_6_5_1558_37_49_27_3318_692_1,717
3809,train/tr_7987_tr80088.npy,0_3_360_53_3303_7_611_400_16_21_6_50_2985_32_18_46_366_1452_1420_98_26_6_18_867_5_692_1,717
3810,train/tr_6311_tr64012.npy,0_5_61_46_3_684_101_145_35_64_6_5_3_374_34_23_2747_16_1577_77_6_3044_244_118_16_728_52_1600_1,717
3811,train/tr_2933_tr30034.npy,0_17_1138_28_10_2948_5_2826_235_49_17_437_27_415_343_21_546_388_29_208_236_958_20_1,717
3812,train/tr_8282_tr83043.npy,0_83_37_30_320_4_179_28_6_2462_1717_793_681_51_3_374_419_33_6_830_8_90_4_123_13_2167_15_1241_1,717
3813,train/tr_8091_tr81092.npy,0_104_5_29_85_215_3_2151_2899_1936_579_16_524_1123_16_279_501_17_59_252_36_841_252_533_5_4_42_642_457_1,717
3814,train/tr_669_tr07069.npy,0_5_18_3_1786_9_3_10_1334_24_1444_4_36_21_3249_235_48_13_4043_14_42_566_855_1191_34_2782_1,717
3815,train/tr_30_tr01030.npy,0_1176_39_6_40_4609_69_738_469_1470_215_9_5_1110_1669_37_2378_1,717
3816,train/tr_9267_tr091068.npy,0_5_222_9_46_208_522_4_3343_211_63_38_30_1174_6_1202_4_64_6_6_29_926_16_78_5_1274_62_1802_1,717
3817,train/tr_2621_tr27022.npy,0_85_1044_4_5_2803_423_50_5_1097_54_25_2898_1218_25_15_23_1897_25_1,717
3818,train/tr_6787_tr68088.npy,0_5_4946_166_3928_777_101_10_123_4_1728_198_3_1809_2775_242_769_1051_16_268_7_637_4_117_618_2321_21_4559_106_1,717
3819,train/tr_663_tr07063.npy,0_156_621_201_45_5_2930_35_1100_835_16_3_891_357_676_11_1785_14_3_275_14_5_1309_1100_835_16_718_31_203_26_1509_882_21_169_267_45_1,717
3820,train/tr_5056_tr51057.npy,0_1533_7_10_12_839_51_4382_14_107_4_1241_893_9_227_81_3_584_8_207_455_4_690_15_1,717
3821,train/tr_9817_tr096019.npy,0_5_1316_277_10_3_18_56_4_17_151_7_131_3_1513_9_118_16_587_4_12_119_464_56_4_526_21_3614_1295_21_169_267_45_1,717
3822,train/tr_8242_tr83003.npy,0_12_400_35_27_14_31_16_113_8_107_4_70_279_1665_4_8_27_47_44_15_3_261_9_40_622_1263_7_5_4415_4_3_712_1,717
3823,train/tr_8650_tr86051.npy,0_510_7_22_83_2051_2056_11_205_771_94_73_8_291_4_1387_4_30_4906_1333_44_1,717
3824,train/tr_3556_tr36057.npy,0_104_1328_84_3_6_312_187_82_108_3945_41_95_20_460_11_10_21_293_466_772_216_10_47_44_604_1791_1,717
3825,train/tr_4637_tr47038.npy,0_214_9_6_608_5_3203_14_541_14_828_4_2609_7_3_1053_250_895_8_2701_95_38_1,717
3826,train/tr_10718_tr03135.npy,0_1681_13_1123_550_3_2179_165_50_10_47_495_93_738_1681_2639_255_15_23_305_1,717
3827,train/tr_1717_tr18018.npy,0_159_7_30_528_6_22_84_12_455_4_8_12_913_4_1869_4_17_405_575_478_134_373_39_12_6_1,717
3828,train/tr_169_tr02069.npy,0_1324_9_1777_12_31_246_1233_31_3553_11_25_415_8_808_7_1136_134_23_609_4_6_261_32_3877_2705_15_1,717
3829,train/tr_931_tr10032.npy,0_320_10_6_120_44_15_624_3664_714_24_156_23_83_844_78_5_3_377_9_8_99_13_2412_337_14_15_1,717
3830,train/tr_657_tr07057.npy,0_178_492_272_37_24_20_696_3921_1130_104_3_639_41_24_4196_103_48_2908_42_566_1255_2065_10_19_3004_14_10_1,717
3831,train/tr_3879_tr39080.npy,0_5_424_28_184_4_154_7_8_3_163_782_30_78_64_6_17_584_1065_499_1,717
3832,train/tr_8333_tr83094.npy,0_5_275_34_1493_2767_94_83_94_633_76_5_596_24_837_1021_58_13_633_15_12_400_35_1939_43_3_2604_102_1348_1,717
3833,train/tr_1005_tr11006.npy,0_3_154_7_117_1027_9_6_2658_33_120_958_960_15_1,717
3834,train/tr_4943_tr50044.npy,0_18_5_151_7_8_5_561_176_5_361_617_1617_425_692_3_915_2074_4_15_1,717
3835,train/tr_3079_tr31080.npy,0_61_1303_11_88_66_144_632_130_145_3680_655_4_5_24_1616_22_3248_531_1,717
3836,train/tr_9933_tr097015.npy,0_159_3_1825_2186_3811_16_3_595_33_429_25_678_4_2509_211_2302_318_15_1,717
3837,train/tr_3470_tr35071.npy,0_18_1320_502_7_488_68_5_321_128_285_20_12_471_1935_62_2682_680_8_27_1,717
3838,train/tr_2471_tr25072.npy,0_3_18_279_501_29_85_17_31_4_492_22_1375_28_158_4_2908_3923_754_76_1,717
3839,train/tr_8430_tr84071.npy,0_17_1146_111_237_557_344_1450_32_3190_52_29_2784_43_1045_1,717
3840,train/tr_4468_tr45069.npy,0_3_1497_20_21_3277_16_431_11_222_12_67_14_3_455_4_1248_11_21_2791_175_819_195_1290_1,717
3841,train/tr_4030_tr41031.npy,0_147_7_24_265_6_4039_28_6_3_2184_3_1448_189_193_1288_25_19_132_34_170_15_1,717
3842,train/tr_8579_tr85100.npy,0_1627_19_475_152_73_874_5_4_15_3_1895_4_1745_16_2380_13_1123_50_1445_14_474_1,717
3843,train/tr_5502_tr56003.npy,0_104_60_89_5_151_7_49_10_6_574_72_42_30_1114_151_7_59_231_91_502_778_77_6_397_9_567_146_1,717
3844,train/tr_3950_tr40051.npy,0_12_619_1691_264_6_1629_938_11_12_3527_326_39_12_270_77_30_78_7_929_1888_175_97_4206_12_6_1,717
3845,train/tr_4415_tr45016.npy,0_310_1259_4_3374_195_117_183_300_6_5_4_200_430_74_199_35_157_17_523_14_3132_1172_1303_15_493_3_12_10_1,717
3846,train/tr_5662_tr57063.npy,0_1025_533_70_19_55_190_54_4_67_2484_31_5_1236_714_5_437_27_18_491_6_5_21_1614_241_1155_1001_4_623_135_6_5_282_197_18_491_6_115_10_127_2154_4_10_1,717
3847,train/tr_557_tr06057.npy,0_611_9_677_22_1742_9_1274_62_1225_7_12_61_56_4_3_4696_9_3_1800_3_263_90_43_509_14_15_1,717
3848,train/tr_9458_tr093020.npy,0_220_213_4_2552_249_4_351_8_66_4781_16_5_530_4_18_6_1131_4_221_744_346_72_2053_1,717
3849,train/tr_10182_tr099024.npy,0_18_3_813_298_43_3447_1289_7_5_6_62_863_4_572_12_529_37_5_2100_1494_2623_121_965_4_3491_188_692_1,717
3850,train/tr_10462_tr06117.npy,0_21_1257_5_113_865_24_507_158_4_492_10_40_5_3562_2395_27_566_198_1669_818_12_193_19_1776_138_106_1,717
3851,train/tr_10121_tr098083.npy,0_22_2165_779_1302_666_1244_52_752_20_217_114_8_1448_41_2914_467_500_11_12_315_28_10_938_11_3_418_617_1729_140_1,717
3852,train/tr_8110_tr81111.npy,0_319_6_408_33_298_43_19_1910_23_13_2106_17_84_421_9_6_12_1980_1323_17_458_408_33_131_12_1586_228_347_34_1050_323_1,717
3853,train/tr_3853_tr39054.npy,0_19_287_200_5_958_7_762_7_72_339_16_68_2737_138_165_175_50_10_1159_132_11_53_4576_1675_1,717
3854,train/tr_4840_tr49041.npy,0_742_51_10_17_481_391_25_1023_3649_12_530_4_47_44_5_1566_62_3413_188_378_1033_51_825_44_1,717
3855,train/tr_6413_tr65014.npy,0_147_7_5_1972_3_899_6_277_661_2567_152_3_150_61_3_442_14_296_7_5_40_357_9_368_762_458_9_6_53_188_2724_58_67_172_1,717
3856,train/tr_7218_tr73019.npy,0_104_533_123_12_204_1445_98_794_9_582_654_20_525_157_5_669_9_3_360_52_157_38_1,717
3857,train/tr_1234_tr13035.npy,0_24_282_10_22_2077_135_118_16_657_109_774_1114_6_325_1326_6_45_8_3712_1060_15_3393_7_1,717
3858,train/tr_2402_tr25003.npy,0_48_871_4_557_1057_10_75_32_923_9_82_1266_1,705
3859,train/tr_4477_tr45078.npy,0_5_3016_170_25_49_3_1424_542_370_142_313_4_8_1670_51_3_542_370_142_313_4_1180_122_1,705
3860,train/tr_6635_tr67036.npy,0_5_1722_111_10_852_7_5_2807_113_495_3715_79_16_3711_69_1384_102_502_31_8_268_57_12_981_850_4_1496_1,705
3861,train/tr_8717_tr86118.npy,0_17_85_1044_4_542_370_142_83_2576_25_197_4_3_1776_132_7_2870_132_1510_17_523_14_2801_1,705
3862,train/tr_6224_tr63025.npy,0_3_1168_9_3_1980_98_4_13_3954_8_505_4_516_16_1053_187_82_108_5_1375_82_1693_1738_1218_2399_20_91_5_4_1629_101_38_1,705
3863,train/tr_1528_tr16029.npy,0_604_3_1356_3_1035_630_11_116_16_253_10_1177_5_1047_28_22_445_39_3088_88_83_62_1385_529_105_6_65_3273_15_1,705
3864,train/tr_6944_tr70045.npy,0_115_10_5_18_8_5_61_414_4_434_20_5_1766_11_2528_729_3_1240_1924_217_396_25_424_4_565_1170_1,705
3865,train/tr_3337_tr34038.npy,0_3724_125_3_480_3369_5_4_7_107_68_12_1200_4_435_1002_169_267_45_1,705
3866,train/tr_4813_tr49014.npy,0_1183_16_80_7_289_14_86_1555_31_3_1711_1371_16_1183_16_80_280_1,705
3867,train/tr_2872_tr29073.npy,0_325_3196_31_30_675_35_22_798_19_55_241_12_119_464_1196_7_8_260_2299_6_42_2237_21_2570_14_1003_1,705
3868,train/tr_7277_tr73078.npy,0_3_561_176_25_372_18_380_232_6_17_245_373_83_3716_1933_140_550_397_12_18_594_98_15_1,705
3869,train/tr_6869_tr69070.npy,0_218_1693_12_218_1693_470_2712_20_1745_15_467_428_9_1904_26_6_67_30_3693_1,705
3870,train/tr_253_tr03053.npy,0_17_18_1756_295_295_25_8_5_101_337_14_10_23_2867_1469_816_34_6_48_1970_23_1209_285_20_15_1,705
3871,train/tr_5249_tr53050.npy,0_2509_34_10_297_516_3901_4_6_12_13_3385_35_294_4_157_59_140_215_1545_4508_33_135_280_1,705
3872,train/tr_2409_tr25010.npy,0_209_35_519_4_46_5_14_17_27_467_17_1619_2162_54_8_25_577_54_1869_55_106_2447_111_1003_1,705
3873,train/tr_8465_tr84106.npy,0_5_1354_494_101_200_67_3931_558_25_74_76_147_7_10_815_3_328_332_112_1829_239_1,705
3874,train/tr_6174_tr62075.npy,0_669_356_1643_7_10_110_4751_25_953_31_16_173_34_7_42_947_20_354_172_1,705
3875,train/tr_1118_tr12019.npy,0_209_35_200_19_55_50_255_812_26_6_5_1658_3184_155_78_12_529_37_13_905_1503_1,705
3876,train/tr_10455_tr06110.npy,0_3_18_8_3_163_1887_577_1903_2950_12_151_7_266_5_181_5_151_7_2294_7_855_40_2437_531_1,705
3877,train/tr_4898_tr49099.npy,0_3_372_1015_170_2491_646_634_12_1591_37_542_370_142_1752_1,705
3878,train/tr_8362_tr84003.npy,0_963_71_8_627_51_22_112_111_8_4320_4_3_203_26_6_478_134_839_51_22_118_16_413_3142_125_203_26_6_139_1,705
3879,train/tr_10204_tr099046.npy,0_476_35_5_225_223_4_3_584_2382_313_4_6_39_73_3_1474_4_142_313_4_6_1801_19_2987_20_1,705
3880,train/tr_7973_tr80074.npy,0_3_555_706_727_116_233_7_1876_64_6_5_504_7_1000_490_54_426_4_29_17_1340_1206_1,705
3881,train/tr_5304_tr54005.npy,0_12_3025_3_257_322_1418_462_5_1543_34_467_18_491_6_5_1703_4_5_2470_74_350_26_8_739_26_289_14_47_1653_309_2155_20_336_80_76_1,705
3882,train/tr_9151_tr90072.npy,0_753_107_4_60_89_3_298_43_509_14_241_3_2467_3015_11_36_13_14_3_316_103_2786_4_15_1,705
3883,train/tr_9225_tr091026.npy,0_12_400_35_10_18_491_6_2744_26_6_5_632_95_54_272_37_2399_20_215_80_8_4498_7_863_794_30_29_1356_1111_685_146_1,705
3884,train/tr_5713_tr58014.npy,0_29_409_5_4214_168_213_4_46_1538_4_86_27_3000_860_5_73_156_293_340_63_21_2972_121_1164_316_3606_13_51_7_652_59_67_3754_1,705
3885,train/tr_7186_tr72087.npy,0_19_10_8_159_7_1757_100_6_398_169_244_683_3_579_16_552_16_1308_74_2321_605_15_21_546_76_1,705
3886,train/tr_2458_tr25059.npy,0_5_67_14_145_32_23_1372_18_491_6_3140_706_415_389_428_9_5_3_272_105_737_16_748_1702_52_243_1,705
3887,train/tr_6647_tr67048.npy,0_17_46_894_288_51_22_2837_17_84_275_34_17_1834_26_116_1763_24_265_6_10_212_696_5_2252_9_308_4060_31_42_81_2238_1,705
3888,train/tr_8913_tr88074.npy,0_3_46_2918_11_5_19_287_308_114_477_11_5_1811_39_7_16_8_735_14_401_467_198_192_91_1,705
3889,train/tr_5219_tr53020.npy,0_182_70_2411_109_681_11_13_247_4277_7_123_3241_14_2393_24_265_6_24_591_9_565_55_1792_14_174_59_1515_830_202_19_53_3459_10_1,705
3890,train/tr_7548_tr76049.npy,0_1934_105_6_60_89_3315_28_6_45_41_22_8_6_21_22_1260_7_1214_4_1385_62_477_11_120_528_7_97_2560_2159_1,705
3891,train/tr_5027_tr51028.npy,0_1012_356_3_734_3_418_617_446_751_9_5_1046_77_10_67_14_177_4_1890_4_2019_295_80_1,705
3892,train/tr_1198_tr12099.npy,0_3_561_176_749_1109_310_36_816_34_47_241_3_6_312_8_1068_919_14_19_55_1279_2453_4917_9_454_1,705
3893,train/tr_8347_tr83108.npy,0_3_1087_1589_32_3_13_327_8_3_279_1663_6_655_4_4792_801_2969_1,705
3894,train/tr_7606_tr77007.npy,0_5_1416_197_18_491_6_86_138_9_579_872_1416_46_5_4666_33_445_102_672_58_10_3_371_1298_69_1017_26_531_1,705
3895,train/tr_6018_tr61019.npy,0_96_144_276_1535_213_4_64_6_325_1184_4273_7_156_343_2895_178_822_1344_198_47_436_95_49_12_989_4_36_8_10_1239_48_1120_15_1,705
3896,train/tr_3427_tr35028.npy,0_509_34_645_1113_17_18_131_1391_54_27_16_16_14_12_3835_14_1565_1024_6_53_188_1902_1,705
3897,train/tr_2489_tr25090.npy,0_2175_946_2328_37_1569_39_354_3_6_312_167_41_1152_28_6_2050_4_5_3213_26_19_13_4168_1,705
3898,train/tr_8479_tr84120.npy,0_147_7_3_786_356_401_600_1016_50_10_17_1589_32_1275_14_875_146_1,705
3899,train/tr_5464_tr55065.npy,0_179_4_56_4_3_554_860_45_1335_6_3_2314_11_25_17_66_3_2848_254_1039_181_161_7_3_899_6_277_30_767_45_1,705
3900,train/tr_1828_tr19029.npy,0_115_60_89_1192_16_5_570_3520_5_226_121_769_1359_4_5_162_2977_20_21_21_3397_2464_4964_118_16_185_300_8_19_2352_25_1,705
3901,train/tr_201_tr03001.npy,0_3_59_693_50_598_1662_1406_7_226_216_5_341_5_619_110_21_3057_1,705
3902,train/tr_9406_tr092088.npy,0_1606_1482_94_582_74_84_697_898_29_81_3_179_4_1417_33_5_827_4_1648_1,705
3903,train/tr_3070_tr31071.npy,0_2362_7_10_5_1158_4_19_2322_63_49_21_490_95_436_175_29_30_252_23_30_528_15_21_441_1,705
3904,train/tr_3036_tr31037.npy,0_17_395_10_251_427_663_78_319_6_885_54_656_602_24_2225_71_42_216_139_1,705
3905,train/tr_8647_tr86048.npy,0_761_1166_9_6_1969_243_1140_262_465_2052_4_1778_11_46_250_895_7_388_15_1,705
3906,train/tr_2208_tr23009.npy,0_388_8_21_2663_1182_1674_751_28_3569_858_5_21_490_62_663_40_13_4403_3_984_422_12_360_7_50_15_1,705
3907,train/tr_9276_tr091077.npy,0_21_2937_806_103_3_832_2471_5_8_422_348_782_2467_18_411_60_2105_260_53_25_782_1,705
3908,train/tr_5278_tr53079.npy,0_5_18_5_2252_356_67_14_1007_4_5_1446_16_107_4_17_96_229_7_23_2575_252_521_4_374_93_181_2550_42_405_457_1,705
3909,train/tr_8012_tr81013.npy,0_13_1921_34_3_991_3_991_15_3_683_3_315_376_10_15_23_45_3178_188_26_6_751_9_5_18_49_24_260_461_461_1140_262_1191_286_6_745_1,705
3910,train/tr_1980_tr20081.npy,0_5_2566_34_4_5_1407_11_25_773_77_107_4_96_1839_11_24_327_6_12_3572_20_2994_1,705
3911,train/tr_1070_tr11071.npy,0_115_3_4763_4174_20_269_116_2167_10_99_13_2167_10_10_7_339_41_29_85_3376_58_173_25_12_4_76_1,705
3912,train/tr_627_tr07027.npy,0_5_73_2030_1674_321_128_4283_63_210_145_3_3979_33_1027_21_2484_36_4926_114_1925_160_4640_11_146_1,705
3913,train/tr_6143_tr62044.npy,0_22_300_6_2692_335_7_67_2902_1342_5_341_5_1743_385_121_100_67_710_252_6_1,705
3914,train/tr_7041_tr71042.npy,0_29_85_1429_202_56_4_17_84_297_478_1082_4_36_496_6_312_24_425_1266_5_92_169_267_45_1,705
3915,train/tr_8599_tr85120.npy,0_888_7_1942_2028_1180_152_47_847_4204_129_80_7_413_360_1765_76_1,705
3916,train/tr_6864_tr69065.npy,0_147_7_3_786_356_110_600_1016_50_10_17_1589_349_1275_14_875_146_1,705
3917,train/tr_6006_tr61007.npy,0_17_18_5_827_4_204_514_102_863_34_500_11_666_126_396_3436_706_1476_41_796_386_4288_1572_7_1497_837_114_23_2877_38_1,705
